order_id|customer_id|order_date|order_time|order_status|payment_method|shipping_address|shipping_city|shipping_state|shipping_postal_code|order_total|tax_amount|shipping_fee|discount_code|discount_amount|notes
697|405|2025-05-30|09:48:11|pending|credit_card|27599 Erica Turnpike Apt. 100|West Melissamouth|MH|47253|5364.55|427.96|15.09||0.0|
1587|365|2025-07-25|09:48:11|processing|bank_transfer|37341 May Cliffs Suite 734|Kennethmouth|MA|59532|914.5|71.94|15.28||0.0|
1715|192|2025-08-04|09:48:11|pending|credit_card|478 Walker Turnpike Apt. 244|Martinezport|MT|24011|3295.57|264.66|7.33||20.04|
1444|175|2025-07-01|09:48:11|pending|bank_transfer|174 Schwartz Shores Suite 421|Kimberlyfurt|MS|44102|1801.37|143.88|2.93||0.0|
1123|127|2025-04-24|09:48:11|shipped|bank_transfer|842 Nielsen Ranch|North Allen|NC|66608|3106.81|247.64|11.36|NONE|0.0|Director a light drop do education guess.
1894|290|2025-08-20|09:48:11|shipped|paypal|521 Russell Streets Apt. 820|Evanmouth|CO|82545|2517.64|201.41|0.0||0.0|
222|417|2025-05-01|09:48:11|delivered|paypal|2925 David Ways Suite 875|West Marie|MS|72607|1477.49|120.95|10.56||44.93|College me fight picture be station.
1667|267|2025-04-21|09:48:11|cancelled|credit_card|9215 Jennifer Wall Apt. 606|Port Karenville|HI|79026|7369.0|588.25|15.91||0.0|
372|302|2025-09-16|09:48:11|delivered|paypal|46199 Martin Ford|Hamiltonmouth|NE|78663|3100.81|247.92|1.81||0.0|
173|104|2025-08-09|09:48:11|pending|debit_card|875 Bruce Ville|West Connor|DC|97614|2362.55|187.74|15.76|STORY|0.0|
1405|341|2025-04-07|09:48:11|pending|credit_card|3149 Bennett Meadow Apt. 368|Timothyside|NY|32563|4944.87|395.59|0.0||0.0|
1014|157|2025-07-11|09:48:11|cancelled|bank_transfer|371 Nguyen Run Apt. 111|Waltersland|NC|93205|6574.34|525.95|0.0||0.0|
1399|298|2025-09-01|09:48:11|processing|credit_card|53844 Parker Underpass Suite 306|North Anthonystad|MP|68522|2976.94|238.96|0.0||10.09|
408|323|2025-06-13|09:48:11|pending|credit_card|0107 Debra Meadows|Turnerbury|AK|07756|4699.77|374.74|15.56||0.0|
273|155|2025-07-03|09:48:11|delivered|credit_card|7722 Jeremy Lodge|West Stephaniebury|WA|88494|4387.42|353.38|3.07|ADDRESS|32.85|
1774|189|2025-07-09|09:48:11|cancelled|credit_card|7828 Martinez Burg|Velazquezberg|NH|42472|1832.04|146.56|0.0|YOUNG|0.0|
1852|323|2025-08-04|09:48:11|cancelled|debit_card|0107 Debra Meadows|Turnerbury|AK|07756|1792.88|142.68|9.4||0.0|
177|204|2025-07-15|09:48:11|shipped|bank_transfer|36442 Mcdaniel Freeway Suite 312|North John|GU|41204|4983.18|401.54|0.0||36.05|Trial manage level despite.
1395|458|2025-06-15|09:48:11|pending|credit_card|04246 Juan Vista|South Kyleport|MT|03480|3051.44|243.84|3.39||0.0|
1200|32|2025-05-19|09:48:11|delivered|bank_transfer|261 Gilbert Harbors Apt. 537|Sampsonstad|CT|90374|428.28|33.56|8.76||0.0|
1961|458|2025-09-04|09:48:11|cancelled|bank_transfer|04246 Juan Vista|South Kyleport|MT|03480|411.72|32.52|5.17|OFF|0.0|
448|233|2025-09-05|09:48:11|processing|bank_transfer|097 Rachel Spring|South Angela|UT|92683|2834.21|228.75|1.31||26.43|
329|364|2025-07-15|09:48:11|pending|credit_card|37100 Camacho Mountains Suite 164|Lake Kimberlyside|VT|03610|5219.22|417.54|0.0|SIDE|0.0|
1814|172|2025-04-27|09:48:11|delivered|paypal|19292 Wood Extensions Suite 372|Port Tyler|MT|50723|1049.93|83.46|6.62||0.0|
555|105|2025-04-19|09:48:11|pending|debit_card|0999 Thomas Fields|Brownberg|DC|26754|2396.07|190.92|9.56|PRACTICE|0.0|
1996|19|2025-08-28|09:48:11|pending|credit_card|73545 Beard Squares Suite 808|North John|MT|64539|3164.7|253.03|1.77|WAY|0.0|Around group play mention create reveal pattern.
544|338|2025-09-04|09:48:11|delivered|paypal|44836 Anna Islands|Emilychester|MO|58428|2767.56|220.64|9.57||0.0|
1181|362|2025-05-31|09:48:11|cancelled|paypal|1588 Perez Lodge Suite 747|New Mariamouth|SD|23080|2913.18|233.05|0.0||0.0|
368|441|2025-09-09|09:48:11|shipped|paypal|522 John Branch Suite 248|New Williamton|MO|18189|3011.02|239.73|14.4||0.0|
516|299|2025-09-20|09:48:11|delivered|paypal|8263 Jennifer Crossroad Apt. 964|West James|CO|03861|2281.48|183.46|7.48||19.27|
1242|3|2025-06-23|09:48:11|processing|bank_transfer|653 William Course Apt. 122|Carlsonfurt|MS|78605|952.7|76.22|0.0||0.0|
845|369|2025-05-08|09:48:11|cancelled|paypal|749 Bonnie Wall|Gayview|WV|53869|3280.8|262.46|0.0||0.0|Surface cup movie know food seek.
1042|234|2025-09-26|09:48:11|pending|bank_transfer|5370 Julia Trace|Lindseybury|IN|65225|5463.6|436.58|6.4|POSITIVE|0.0|Name authority write rise will network through major.
1564|333|2025-09-03|09:48:11|shipped|paypal|576 Yang Mews|Katherineberg|VA|24546|847.36|70.65|0.0|AS|35.8|
1671|293|2025-06-28|09:48:11|processing|credit_card|12166 Richard Circles Suite 597|Lake Judith|DE|36988|317.72|25.78|5.78||10.3|
1245|356|2025-06-28|09:48:11|cancelled|credit_card|660 Coleman Streets Apt. 978|Kimberlymouth|PR|70627|1942.28|155.34|0.54||0.0|
1166|368|2025-09-07|09:48:11|pending|bank_transfer|233 Thompson Rest Suite 841|Lake Mariah|CA|17874|839.27|66.84|3.73||0.0|
703|397|2025-04-09|09:48:11|delivered|debit_card|0803 Kurt Radial Apt. 508|North Tammyfurt|ID|46607|4800.5|384.04|0.0||0.0|
1177|72|2025-07-11|09:48:11|delivered|debit_card|7154 Jennifer Park Apt. 712|Adamfurt|MA|81790|4579.55|366.35|0.22||0.0|
349|193|2025-06-09|09:48:11|delivered|credit_card|2902 Murray Square|West Frank|KY|47839|868.87|71.0|0.0||18.64|
953|66|2025-07-11|09:48:11|processing|bank_transfer|53693 Pierce Spur|Jonathanfort|VA|84609|11054.64|883.22|14.36|COMPANY|0.0|
848|292|2025-04-14|09:48:11|shipped|paypal|6692 Richardson Vista Suite 516|Bakerton|RI|84893|4529.07|361.76|7.1||0.0|
1976|254|2025-04-07|09:48:11|cancelled|paypal|086 Christensen Forks Suite 533|Lake Vanessabury|PA|50503|5056.24|404.5|0.0||0.0|Note any fear throw mind song.
1878|113|2025-06-12|09:48:11|delivered|bank_transfer|37589 Moran Lakes Suite 113|Jacquelineton|MH|22017|3470.4|277.63|0.0||0.0|
98|132|2025-07-04|09:48:11|pending|bank_transfer|57790 Wilson Cliff Suite 335|Moseshaven|ND|01775|751.03|61.2|0.0|ENTER|13.95|
753|53|2025-05-10|09:48:11|shipped|credit_card|45650 Williams Points Apt. 584|South Williamside|KY|82190|3022.12|240.94|10.33||0.0|
1012|458|2025-05-23|09:48:11|delivered|bank_transfer|04246 Juan Vista|South Kyleport|MT|03480|1430.16|114.41|0.0||0.0|
1584|196|2025-04-29|09:48:11|cancelled|paypal|2893 Cory Prairie Apt. 833|Georgeside|AL|95573|3323.52|266.82|0.0||11.68|
1033|355|2025-06-12|09:48:11|pending|bank_transfer|6156 Ronald Haven|Paulfort|AZ|34713|5174.38|413.94|0.1|SAY|0.0|
1109|112|2025-07-04|09:48:11|pending|debit_card|3540 Andrea Lane Suite 317|Solismouth|CO|65834|2075.61|165.31|9.18|DIRECTION|0.0|
1831|355|2025-04-11|09:48:11|delivered|credit_card|6156 Ronald Haven|Paulfort|AZ|34713|7693.27|618.21|0.0||34.3|
241|197|2025-08-01|09:48:11|delivered|debit_card|275 Hawkins Canyon|West Tristanfurt|LA|60393|2214.0|177.12|0.0||0.0|
1941|324|2025-09-12|09:48:11|processing|paypal|56033 Brianna Forks Suite 890|East Samuelport|AZ|41674|359.36|32.14|3.0||45.44|
204|48|2025-06-09|09:48:11|cancelled|credit_card|92856 Banks Gateway Apt. 027|Mcintyreville|KS|34617|376.9|28.99|14.47||0.0|
1614|276|2025-04-25|09:48:11|processing|bank_transfer|4471 Wright Drives Apt. 341|Virginiabury|TN|56751|1266.63|100.63|8.79||0.0|
392|344|2025-06-28|09:48:11|processing|credit_card|3522 Smith Mall Apt. 271|New Stephenville|AR|82417|3738.98|302.35|4.16||44.51|
650|339|2025-07-10|09:48:11|processing|paypal|061 Barr Trafficway|Lake Brandonborough|MN|70686|1289.71|102.01|14.53||0.0|Close information lose up decide.
701|349|2025-04-16|09:48:11|processing|debit_card|0493 Thompson Summit|West Joshuastad|DE|45255|1265.86|100.63|8.02|MONTH|0.0|
442|451|2025-08-29|09:48:11|cancelled|paypal|052 Lee Circles Apt. 046|Port Tyler|TN|52600|1894.04|151.52|0.0||0.0|
43|410|2025-05-08|09:48:11|pending|bank_transfer|3792 Roberts Springs|South Jacksontown|CO|23550|7087.92|566.94|1.17||0.0|
505|100|2025-04-22|09:48:11|cancelled|paypal|7997 Gerald Lodge Apt. 996|Lake Thomasview|MH|49317|358.3|28.66|0.0||0.0|
1048|431|2025-07-25|09:48:11|cancelled|paypal|29618 Jesse Drive Suite 260|New Elizabethshire|NC|01661|4382.72|350.62|0.0||0.0|
937|329|2025-08-13|09:48:11|processing|paypal|0580 Michael Club Suite 181|East Mark|MN|89763|242.18|19.37|0.0||0.0|
310|100|2025-05-04|09:48:11|cancelled|debit_card|7997 Gerald Lodge Apt. 996|Lake Thomasview|MH|49317|571.29|44.72|12.27||0.0|
1639|331|2025-04-19|09:48:11|processing|bank_transfer|5137 Cox Knoll|South Kristie|IN|75125|5521.28|444.04|0.0||29.25|
185|130|2025-09-27|09:48:11|delivered|bank_transfer|012 Frost Mews Apt. 143|Christopherton|VA|50875|1890.51|151.8|8.69||15.7|
605|251|2025-07-15|09:48:11|cancelled|debit_card|90063 Nicholas Garden Apt. 106|North Matthewborough|TX|88181|849.89|67.51|6.0||0.0|
1386|281|2025-06-10|09:48:11|processing|debit_card|59551 Bowen Lodge|Markton|SC|01865|4081.3|326.22|3.49||0.0|Improve foreign see east officer.
1709|390|2025-07-20|09:48:11|pending|credit_card|49915 Scott Canyon Apt. 824|South Jeffreybury|IA|30101|4065.17|328.38|10.02|EVENT|49.57|
1279|161|2025-07-02|09:48:11|delivered|paypal|55830 Hannah Glens Apt. 448|Katieville|TX|44185|2878.69|230.3|0.0||0.0|
1494|277|2025-04-15|09:48:11|processing|credit_card|93106 Warren Squares Apt. 356|Brownchester|SD|07271|5749.38|459.37|7.23||0.0|
1156|325|2025-07-10|09:48:11|shipped|credit_card|8810 Mccullough Squares Suite 413|Port Theresa|IN|40469|3849.01|306.66|15.73||0.0|
1034|219|2025-08-23|09:48:11|shipped|debit_card|069 Tran Grove|Smallville|NM|82119|3325.0|265.02|12.28||0.0|
1982|111|2025-09-18|09:48:11|delivered|credit_card|9027 Rodriguez Loop Suite 014|Alexanderhaven|WI|97969|4807.77|384.62|0.0||0.0|
965|278|2025-07-24|09:48:11|processing|paypal|47554 Collin Bridge Apt. 555|Johnview|IL|77089|3320.13|265.59|0.28||0.0|
1529|341|2025-06-06|09:48:11|processing|debit_card|3149 Bennett Meadow Apt. 368|Timothyside|NY|32563|2236.12|178.28|7.68||0.0|
813|207|2025-09-13|09:48:11|pending|credit_card|6064 Davis View|West Jason|FM|21502|256.72|20.33|2.55||0.0|Find final low anything.
918|301|2025-04-18|09:48:11|delivered|paypal|29901 Chaney Orchard Apt. 284|New Williamberg|IL|48327|989.52|81.12|13.65||38.18|
135|421|2025-06-28|09:48:11|pending|paypal|39438 Kyle Forge Apt. 537|South Timothy|PA|37901|4644.44|370.62|11.74|CERTAINLY|0.0|
1787|365|2025-05-23|09:48:11|pending|credit_card|37341 May Cliffs Suite 734|Kennethmouth|MA|59532|3773.33|301.49|4.67|CATCH|0.0|Social join brother.
1900|298|2025-05-16|09:48:11|cancelled|credit_card|53844 Parker Underpass Suite 306|North Anthonystad|MP|68522|1189.65|94.8|4.68||0.0|
916|219|2025-05-04|09:48:11|shipped|paypal|069 Tran Grove|Smallville|NM|82119|380.41|29.92|6.45||0.0|
1815|135|2025-07-18|09:48:11|processing|paypal|7292 Lisa Stravenue Suite 386|Shafferburgh|MT|65984|5292.3|422.38|12.56||0.0|
620|209|2025-09-14|09:48:11|shipped|credit_card|42069 Burke Drive Apt. 529|North Jenniferchester|WI|59969|314.41|25.94|5.33||15.16|
478|193|2025-04-30|09:48:11|shipped|bank_transfer|2902 Murray Square|West Frank|KY|47839|5590.63|447.25|0.0||0.0|
268|494|2025-08-07|09:48:11|pending|debit_card|6191 Simpson Place Suite 682|Wagnerberg|MP|17473|5370.25|429.47|1.93||0.0|
1897|288|2025-09-30|09:48:11|cancelled|bank_transfer|498 Fletcher Manors Apt. 418|Spenceberg|WA|28270|3764.98|300.33|10.87||0.0|
654|229|2025-09-05|09:48:11|pending|paypal|890 Karen Parkway|West Kristinbury|MP|92987|5222.57|417.2|7.58||0.0|
473|203|2025-04-05|09:48:11|pending|debit_card|48468 Gonzalez Locks Suite 987|Lewismouth|KY|84115|5715.49|455.96|15.97|ELSE|0.0|
1770|334|2025-04-10|09:48:11|delivered|credit_card|889 Mitchell Lights|South April|OK|81172|1486.64|122.46|0.0||44.14|Event although seem.
1847|323|2025-08-24|09:48:11|shipped|credit_card|0107 Debra Meadows|Turnerbury|AK|07756|3581.7|286.54|0.0||0.0|Drug baby four service skill member.
453|61|2025-06-27|09:48:11|shipped|paypal|740 Scott Alley|Cooperland|ND|08398|1190.59|94.63|7.77||0.0|
1657|48|2025-07-19|09:48:11|pending|debit_card|92856 Banks Gateway Apt. 027|Mcintyreville|KS|34617|473.26|37.49|4.63||0.0|Feeling wife price her site your college.
51|115|2025-05-03|09:48:11|shipped|debit_card|39452 William Square|Jenniferstad|OH|63464|1659.22|132.08|8.16||0.0|
683|197|2025-09-09|09:48:11|cancelled|bank_transfer|275 Hawkins Canyon|West Tristanfurt|LA|60393|299.52|22.97|12.42|HOT|0.0|
942|396|2025-08-08|09:48:11|shipped|debit_card|2373 Williams Circle|Lake Dianahaven|OK|75878|4730.67|378.41|0.5||0.0|
961|411|2025-06-07|09:48:11|cancelled|paypal|4538 Diana Springs|North Troyton|RI|99545|3796.51|303.61|11.39|MEDIA|10.03|
108|486|2025-04-05|09:48:11|cancelled|debit_card|869 Solomon Loaf|North Darrylfurt|NY|26985|6209.26|498.12|7.3||24.57|
1697|374|2025-09-28|09:48:11|cancelled|credit_card|80850 Forbes Parkways Suite 874|Cynthialand|OK|12578|2543.98|203.09|5.33||0.0|
1425|92|2025-07-22|09:48:11|shipped|debit_card|8759 Price Falls Apt. 593|Port Kimberlyton|AS|62325|3850.0|306.94|13.3||0.0|
798|279|2025-05-09|09:48:11|shipped|credit_card|202 Robert Station|Patriciaside|MI|48474|994.7|79.07|6.28||0.0|
1859|404|2025-04-09|09:48:11|delivered|bank_transfer|62718 Evans Village Suite 033|Andreaburgh|TN|50870|4312.8|345.02|0.0||0.0|
738|194|2025-07-26|09:48:11|pending|paypal|518 Morrow Bridge Apt. 845|East Ericbury|MP|25197|4715.63|377.25|0.0||0.0|Decision enjoy memory in modern technology where.
1762|175|2025-08-14|09:48:11|delivered|debit_card|174 Schwartz Shores Suite 421|Kimberlyfurt|MS|44102|727.86|57.03|15.03||0.0|
278|167|2025-06-15|09:48:11|processing|paypal|197 Brittany Mountain|Angelamouth|HI|40875|5115.73|409.26|0.0||0.0|
97|417|2025-07-27|09:48:11|delivered|credit_card|2925 David Ways Suite 875|West Marie|MS|72607|2884.68|230.35|5.35||0.0|Another draw consumer offer.
1143|98|2025-05-08|09:48:11|processing|paypal|4349 Edward Square Apt. 158|Arellanoshire|IN|73062|997.19|79.07|8.77||0.0|
964|188|2025-09-18|09:48:11|cancelled|paypal|3754 Eddie Haven|Huberburgh|VT|70666|2408.09|192.65|0.0||0.0|
1782|498|2025-09-22|09:48:11|delivered|bank_transfer|25936 Luna Pine|East Laurenmouth|PR|42092|5205.07|416.97|0.0||7.05|
1827|362|2025-06-30|09:48:11|cancelled|paypal|1588 Perez Lodge Suite 747|New Mariamouth|SD|23080|5958.0|476.64|0.0||0.0|
236|473|2025-05-01|09:48:11|shipped|paypal|8355 Michael View|Port Barbara|VA|05989|3047.84|243.83|0.0||0.0|
708|470|2025-04-09|09:48:11|processing|bank_transfer|08981 Amber Corner|Alicialand|KS|34729|6991.1|558.21|13.51|OFFICIAL|0.0|
363|339|2025-06-03|09:48:11|shipped|bank_transfer|061 Barr Trafficway|Lake Brandonborough|MN|70686|1625.5|129.11|11.62||0.0|
1428|413|2025-09-04|09:48:11|pending|credit_card|5307 Moore Village|Jeremyfort|PA|95361|4270.19|341.88|7.27||10.57|
1559|177|2025-08-29|09:48:11|cancelled|bank_transfer|517 Holland Fall Apt. 634|Mosleystad|NM|11624|2833.98|225.73|12.41||0.0|
723|111|2025-07-03|09:48:11|processing|debit_card|9027 Rodriguez Loop Suite 014|Alexanderhaven|WI|97969|1445.33|115.35|9.22||5.73|
1001|460|2025-06-25|09:48:11|pending|credit_card|52291 Thomas Stream|East Joann|GU|89950|5865.55|468.85|4.95||0.0|
1627|151|2025-08-15|09:48:11|delivered|bank_transfer|0538 James Pike Suite 879|Lake Holly|AK|49863|846.69|67.12|7.65||0.0|
63|74|2025-05-04|09:48:11|processing|paypal|8911 Diane Knoll|Lake Cheyenne|OK|85046|768.32|64.01|0.0||31.84|
1193|330|2025-06-15|09:48:11|pending|paypal|895 Nicholas Prairie Apt. 261|East Arianashire|SC|72358|552.0|43.0|14.55||0.0|
1811|357|2025-06-25|09:48:11|processing|paypal|7509 King Junction|West Michael|AK|59060|5731.6|458.53|0.0||0.0|
1108|157|2025-09-23|09:48:11|cancelled|paypal|371 Nguyen Run Apt. 111|Waltersland|NC|93205|4552.45|362.97|15.28||0.0|
1210|291|2025-07-28|09:48:11|processing|credit_card|63399 Susan Port Suite 102|Amyland|NM|12836|1858.64|148.41|3.46||0.0|
1087|249|2025-07-03|09:48:11|shipped|bank_transfer|48413 Jenkins Track|West Charlesville|NY|43232|6489.3|518.18|12.07|TASK|0.0|
1712|7|2025-04-19|09:48:11|pending|bank_transfer|4687 James Forge Apt. 980|Brianshire|NJ|66410|1920.0|152.39|15.08|TOWN|0.0|
1372|440|2025-04-21|09:48:11|processing|debit_card|472 Thomas Mews|Garrettland|IN|12595|2175.6|175.08|3.01||15.92|
163|285|2025-07-21|09:48:11|processing|debit_card|49451 Hendricks Shore Suite 410|Griffinfort|GU|09323|1363.68|108.59|6.28||0.0|
1235|243|2025-06-24|09:48:11|cancelled|credit_card|37363 Coleman Lane|Port Neil|OH|11610|3749.66|302.09|9.39|AWAY|35.82|Walk conference sea activity almost continue.
585|359|2025-09-05|09:48:11|delivered|paypal|4248 Cassandra Falls|Josephchester|IL|02954|778.74|64.61|11.38|WHEN|40.32|
5|255|2025-04-16|09:48:11|pending|credit_card|742 John Fall Apt. 449|Faulknerborough|KY|63569|3478.69|281.5|0.57||40.63|
1269|22|2025-09-13|09:48:11|shipped|credit_card|9649 Chelsea Streets Apt. 334|East Aaronmouth|UT|78333|2786.49|225.45|4.29||35.9|
1280|241|2025-09-24|09:48:11|cancelled|debit_card|34258 Gregory Brooks Apt. 410|West Stephen|MN|49305|7916.86|633.27|1.03||0.0|
1794|142|2025-06-01|09:48:11|pending|paypal|435 Michelle Forge Apt. 365|East Laurashire|DE|52380|1927.75|156.27|9.09||34.69|
1698|359|2025-07-13|09:48:11|pending|credit_card|4248 Cassandra Falls|Josephchester|IL|02954|1641.45|131.19|1.59||0.0|
436|471|2025-06-18|09:48:11|delivered|paypal|45000 Kimberly Spurs Apt. 015|Port Judy|SC|77288|3946.45|315.15|7.08||0.0|
636|461|2025-08-22|09:48:11|delivered|credit_card|694 Wright Walks Apt. 649|Lake Johnny|DC|76079|1969.61|157.56|0.11||0.0|
27|267|2025-09-13|09:48:11|cancelled|debit_card|9215 Jennifer Wall Apt. 606|Port Karenville|HI|79026|4055.66|323.77|8.59||0.0|
1844|225|2025-06-17|09:48:11|shipped|bank_transfer|17490 Morgan Freeway|Lake Nicholas|WA|32958|694.16|54.31|15.33|FIELD|0.0|
1340|376|2025-04-20|09:48:11|shipped|credit_card|515 Hebert Shoals|East Kevin|NE|36031|1074.61|85.23|9.28||0.0|
1267|479|2025-05-13|09:48:11|cancelled|paypal|433 Moreno Junctions|New Donaldchester|ID|22861|1730.09|140.53|6.72||33.27|
1155|36|2025-08-16|09:48:11|processing|paypal|49368 Chelsea Shoals Suite 024|Port Douglas|TN|53032|380.35|33.11|14.66||48.22|
1682|486|2025-09-15|09:48:11|pending|credit_card|869 Solomon Loaf|North Darrylfurt|NY|26985|4879.38|392.69|15.59||44.87|
409|477|2025-05-27|09:48:11|cancelled|credit_card|11978 Griffith Turnpike|New Brandonborough|IA|78268|2928.39|236.39|0.0||26.49|
645|342|2025-06-13|09:48:11|processing|bank_transfer|11823 Watkins Corner Apt. 697|North Katrina|KS|54484|2640.71|210.22|12.95||0.0|
521|388|2025-04-16|09:48:11|pending|bank_transfer|74555 Joshua Tunnel Apt. 574|East Angela|VI|72233|4710.55|376.8|15.82|SOME|15.24|
684|186|2025-09-30|09:48:11|processing|credit_card|3817 Karen Trace|West Michael|KY|66504|2548.51|203.27|7.58||0.0|Word morning throw share.
155|148|2025-09-27|09:48:11|shipped|credit_card|572 Petersen Spurs|New Dawnton|VA|76035|2986.08|238.28|7.53||0.0|
1703|26|2025-09-10|09:48:11|shipped|credit_card|4997 Sean Orchard|Gibsonmouth|VI|25228|512.57|41.55|13.8|LEAD|20.62|
1767|465|2025-04-09|09:48:11|pending|credit_card|464 Willis Road|Santiagoshire|OK|47278|1527.15|124.65|10.97||41.99|Moment group paper other.
1302|178|2025-04-24|09:48:11|shipped|paypal|0506 Jason Shoal|Bentleyside|FL|97632|1320.8|107.77|12.81||39.13|
1367|439|2025-08-30|09:48:11|delivered|paypal|93170 Armstrong Lake Suite 076|Blankenshipland|NE|33914|4251.21|339.46|7.96|WIND|0.0|
132|67|2025-08-16|09:48:11|pending|debit_card|38750 Hopkins Brook|New Andreatown|AK|69892|879.19|70.34|0.0||0.0|
1817|116|2025-05-06|09:48:11|shipped|bank_transfer|80571 Julia Points Suite 384|South Paulmouth|OH|07552|3253.57|260.29|0.0||0.0|
740|40|2025-05-27|09:48:11|shipped|debit_card|147 Johnson Land Suite 119|Fordside|WY|97352|6804.19|543.71|7.85||0.0|Human character order race Congress very skill.
1862|73|2025-04-29|09:48:11|processing|credit_card|356 Velasquez Lock Suite 193|Lake Katrina|AK|95818|2706.82|215.81|9.16|WONDER|0.0|
1417|243|2025-05-26|09:48:11|processing|debit_card|37363 Coleman Lane|Port Neil|OH|11610|5922.19|472.8|12.21||0.0|
494|196|2025-06-20|09:48:11|pending|bank_transfer|2893 Cory Prairie Apt. 833|Georgeside|AL|95573|387.59|31.01|0.0||0.0|
1929|101|2025-09-28|09:48:11|shipped|bank_transfer|785 Zachary Estate Apt. 486|East Nancy|ID|08054|976.75|78.14|0.0||0.0|
1845|254|2025-07-10|09:48:11|shipped|bank_transfer|086 Christensen Forks Suite 533|Lake Vanessabury|PA|50503|1018.86|81.51|0.0||0.0|
1996|19|2025-08-28|09:48:11|pending|credit_card|73545 Beard Squares Suite 808|North John|MT|64539|3164.7|253.03|1.77|WAY|0.0|Around group play mention create reveal pattern.
1942|475|2025-07-08|09:48:11|cancelled|paypal|03625 Lewis Inlet Suite 170|Carterfurt|GA|46989|8805.6|704.11|4.2||0.0|
1495|369|2025-04-23|09:48:11|delivered|bank_transfer|749 Bonnie Wall|Gayview|WV|53869|2232.52|180.44|7.87||30.86|
1448|53|2025-04-13|09:48:11|shipped|bank_transfer|45650 Williams Points Apt. 584|South Williamside|KY|82190|1905.21|152.39|0.29|ROCK|0.0|Simple significant wall event.
1325|31|2025-05-03|09:48:11|pending|debit_card|496 Rodriguez Fort Suite 098|Rosebury|SD|08786|4191.69|335.34|0.0||0.0|
1311|208|2025-09-17|09:48:11|cancelled|paypal|27206 Courtney Island|Port Brooke|MT|42365|4452.23|355.85|4.12|FEDERAL|0.0|
989|257|2025-04-19|09:48:11|pending|paypal|70502 Jacobs Springs|West John|OR|87349|4973.58|396.72|14.53||0.0|
101|293|2025-06-19|09:48:11|pending|credit_card|12166 Richard Circles Suite 597|Lake Judith|DE|36988|4331.24|346.5|0.0||0.0|
638|72|2025-07-02|09:48:11|delivered|credit_card|7154 Jennifer Park Apt. 712|Adamfurt|MA|81790|670.29|52.51|13.92||0.0|
351|351|2025-05-15|09:48:11|cancelled|bank_transfer|4358 Davis Trail Apt. 437|Anthonyville|NC|86789|4922.24|392.69|13.66||0.0|
